schema_version	path	sha256	query_set	query_id	page	match_count_on_page	excerpt
2	tmp/wch-evt/application_notes/CH32X315RM.PDF	b6a752f9e9bdbb1d1fd9c8ba62f6e52633620c06c0d21fbc450925541a0c2785	global	revision-errata	1	2	B 3.0（USBSS）模块。    本手册针对用户的应用开发，提供了 CH32X315、X305 芯片的详细使用信息。    有关 CH32X315、X305 系列芯片的器件特性请参考 CH32X315DS0 手册。 RISC-V 内核版本概览        特点            硬件    中断    快速                                                           扩展     接口   内核        指令集      堆栈    嵌套    中断    流水线    向量表模式
2	tmp/wch-evt/application_notes/CH32X315RM.PDF	b6a752f9e9bdbb1d1fd9c8ba62f6e52633620c06c0d21fbc450925541a0c2785	global	revision-errata	85	1	15、PD0～PD15），共 64 个 GPIO 引脚。每个引脚都可以由软件配置成输出（推挽或开漏）、输入（带或不带上拉或下拉）或复用的 外设功能端口。    所有 GPIO 引脚支持可控上拉和下拉电阻。    PD4 和 PD5 引脚提供兼容 USB PD 和 Type-C 规范的上拉电流，由 PD 控制器独立控制。PD4/CC1R 和 PD5/CC2R 引脚内置 Type-C 规范定义的可控 Rd 下拉电阻，作为 GPIO 推挽输出时建议关闭下拉。    系统中所有 I/O 引脚都由 VDD 额定 3.3V 供电，与数字或模拟的复用外设共用，部分引脚耐受 5V 信号输入，通过改变 VDD 供电
2	tmp/wch-evt/application_notes/CH32X315RM.PDF	b6a752f9e9bdbb1d1fd9c8ba62f6e52633620c06c0d21fbc450925541a0c2785	global	revision-errata	103	1	MEM2MEM bit                                                                                      Fixed hardware                                                               EN bit of channel 9
2	tmp/wch-evt/application_notes/CH32X315RM.PDF	b6a752f9e9bdbb1d1fd9c8ba62f6e52633620c06c0d21fbc450925541a0c2785	global	revision-errata	268	1	1：3.2 SPEC；                                           0：3.0 SPEC。                                           注：协议版本不同影响 FLOW CONTROL 中的                                           计时器时长：                                           PM_LC_TIMER：3.2_SPEC：4us/3.0_SPEC：        21   RB_LINK_TOUT_MODE
2	tmp/wch-evt/application_notes/CH32X315RM.PDF	b6a752f9e9bdbb1d1fd9c8ba62f6e52633620c06c0d21fbc450925541a0c2785	global	revision-errata	274	1	1：使能；                                        0：禁止。                                        链路进入服从性测试，用兼容性测试或物                                        理层一致性测试中断使能：        18   LINK_IE_COMPLIANCE    RW                                     0                                        1：使能；
2	tmp/wch-evt/application_notes/CH32X315RM.PDF	b6a752f9e9bdbb1d1fd9c8ba62f6e52633620c06c0d21fbc450925541a0c2785	global	revision-errata	294	1	程序存储，以 4K 字节（16 页）单位进行写保护划分；除了 “厂商配置字”区域出厂锁定，用户不可访问，其他区域在一定条件下用户可操作。 23.2 闪存编程及安全性 23.2.1 两种编程/擦除方式  标准编程：此方式是默认编程方式（兼容方式）。这种模式下 CPU 以单次 2 字节方式执行编程， 单次 4K 字节执行擦除及整片擦除操作。  快速编程：此方式采用页操作方式（推荐）。经过特定序列解锁后，执行单次 256 字节的编程、 32K 字节擦除、整片擦除。 注：FLASH 擦写相关函数，仅可放在零等待区 FLASH 中。 23.2.2 安全性-防止非法访问（读、写、擦） 
2	tmp/wch-evt/application_notes/CH32X315RM.PDF	b6a752f9e9bdbb1d1fd9c8ba62f6e52633620c06c0d21fbc450925541a0c2785	global	silicon-package-lot	13	1	ADC_CLK_SRC                                         ADC_PLL_SRC 注：上图中标蓝的部分仅适用于批号第五位大于 0 的芯片。 3.3.2 高速时钟（HSI/HSE）   HSI 是系统内部 20MHz 的 RC 振荡器产生的高速时钟信号。HSI RC 振荡器能够在不需要任何外部 器件的条件下提供系统时钟。它的启动时间很短但时钟频率精度较差。HSI 通过设置 RCC_CTLR 寄存 器中的 HSION 位被启动和关闭，HSIRDY 位指示 HSI RC 振
2	tmp/wch-evt/application_notes/CH32X315RM.PDF	b6a752f9e9bdbb1d1fd9c8ba62f6e52633620c06c0d21fbc450925541a0c2785	global	silicon-package-lot	18	1	PLLSRC[1:0]=11b                                            时此位有效。                                            （2）10b 仅适用于批号第五位大于 0 的芯片。                                            微控制器 MCO 引脚时钟输出控制：                                            00xx：没有时钟输出；                                            0100：系
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	h417-lot-capability	71	1	Protection                                                        trigger                                                                         on/off                      diode    Write   Bit set/reset                      Input driver
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	h417-lot-capability	72	1	Protection                                                         trigger                                                                        on/off                diode          Write   Bit set/ reset                 Input driver
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	h417-lot-capability	73	2	TTL Schmitt                                                               trigger                                     Protection                                                                                                           diode          Write Bit
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	h417-lot-capability	74	1	TTL Schmitt                                                               trigger                                Protection                                                                                                      diode           Write   Bit set/res
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	h417-lot-capability	118	1	R                                                ETR                                                                    Trigger                                                         Polarity selection,                     ETRF                 controller
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	h417-lot-capability	143	1	ETRF                                                                                                       Trigger                TRGO             ETR           Polarity selection,     ETRP                                               controller                       Edge detector and Prescal
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	h417-lot-capability	210	1	CH32x103 应用手册                                 https://wch.cn                 0：关闭高速读模式。                 对于批号第五位≤5 的只支持该模式仅在时钟                 2 分频（即 CTLR1 寄存器的 BR = 000）时有效，                 其他批次不受限制，该位只写。 V2.0                 208
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	5	1	0x4000 6000                                                                                        USB Registers                                                                         0x4000 5C00                                                                                             I2
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	35	1	(polynomial: 0x4C11DB7)                             32-bit write                                                 Data register                                                 (CRC_DATAR) 5.1 主要特征                                                  32    26   23   22   16     12   11     10   8   7   5
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	42	4	时时间为（重装载值+1）个时钟，最 大可达 26.2s，最小可达 100us。                       图 7-1 独立看门狗的结构框图            CORE               Prescaler register   Status register     Reload register     Control register                    IWDG_PSCR       IWDG_STATR           IWDG_RLDR           IWDG_CTLR
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	71	3	VDD                                   register                                                        TTL Schmitt                                                                                                     Protection
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	72	3	Read                    Input data                                          V DD                                     register                                                          TTL Schmitt                                                                                               Protection
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	73	6	VDD                                        register                                                               TTL Schmitt                                                               trigger
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	74	3	VDD                                          register                                                               TTL Schmitt                                                               trigger                                Prot
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	118	9	TI1FP1                                                              Count                 REP Register                                                                                                                        Encoder
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	121	2	read_in_progress         Read CCR1L                                Capture/compare preload register                                       R Write CCR1L                          R                                                                                    Output
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	143	5	AutoReload                                                                                               U      Register         U                                                                                   Stop, clear or up/down                                                          CK_PSC
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	146	2	gress                            read_in_progress         Read CCR1L                            Capture/compare preload register                                         R Write CCR1L                       R                                                                                     Output
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	168	1	值不能修改。                            图 16-3 三角波生成 16.2.5 DAC 噪声生成器     模块内置了一个噪声生成器，是利用线性反馈移位寄存器(Linear Feedback Shift Register LFSR)产生幅度变化的伪噪声。设置 WAVE[1:0]位为‘01’选择 DAC 噪声生成功能。设置 DAC_CTLR 寄存器的 MAMPx[3:0]位来选择屏蔽部分 LFSR 的数据。     寄存器 LFSR 的预装入值为 0xAAA。按照特定算法，在每次触发事件后 3 个 PB1 时钟周期之后更 新该寄存器的值。设置 DAC_CR 寄存器的 MAMP
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	187	8	h.cn                                     图 18-2 I2C 功能框图                                                        Data register                       Noise        Data             SDA                                      Data shift register                       filter      control
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	202	1	IE  IE   IE                       AEN AEN                     Shift register        MISO                                         LSB first                  SPI_STATR                       Tx buffer                                   BSY     OVR MOD
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	iochub-identity	277	1	Set FLASH_CTLR的PER bit=1                   Write the erased page header                  address in FLASH_ADDR register                     (erase 8 pages at a time)                    Set FLASH_CTLR STRT bit=1                                                    YES                           BSY
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	wchnet-chip-field	5	1	0x1FFF F000                                             Reserved     0x4000 6400                                        0x8000 0000                                    Share 512 bytes                                                                                       USB/CAN SRAM
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	wchnet-chip-field	6	1	(BOOT_1)    0x1FFF F000                                             Reserved                                        0x8000 0000                                       Reserved                                                                          0x4000 5C00
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	wchnet-chip-field	33	1	0                                            准 RTC 时钟。RTC 时钟可以被减慢 0~121ppm。 4.3.3 侵入检测控制寄存器（BKP_TPCTLR）        偏移地址：0x30 15       14    13     12   11   10         9     8         7   6      5       4   3        2       1      0                                           Reserved
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	wchnet-chip-field	56	1	0x00000000  R32_PFIC_VTFBADDRR           0xE000E044        PFIC 快速中断服务基地址寄存器                         0x80000000  R32_PFIC_CFGR                0xE000E048        PFIC 中断配置寄存器                              0x00000000  R32_PFIC_GISR                0xE000E04C        PFIC 中断全局状态寄存器
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	wchnet-chip-field	64	2	0                                                 0：无影响。 9.5.2.21 PFIC 中断激活状态寄存器 1（PFIC_IACTR1）     偏移地址：0x300  31      30     29      28   27   26   25      24        23      22   21       20   19   18      17       16                                             IACTS [31:16]  15      14
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	wchnet-chip-field	107	1	规则序列中的第 13 个转换通道的编号（0-17）。                                        0 12.3.10 ADC 规则通道序列寄存器 2（ADC_RSQR2）        偏移地址：0x30   31        30   29      28      27       26    25   24         23      22       21   20   19      18       17       16 Reserved                      SQ12[4:0]
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	wchnet-chip-field	140	1	0xFFFF                                          新请阅读 14.2.3；ATRLR 为空时，计数器停止。 14.4.13 重复计数值寄存器（TIM1_RPTCR）        偏移地址：0x30   15        14    13    12    11   10    9    8         7   6   5    4     3    2      1        0                        Reserved                                      REP[7:0]
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	wchnet-chip-field	173	1	RO        DAC 通道 1 输出数据。                                             0 16.3.8 DAC 通道 2 数据输出寄存器（DAC_DOR2）        偏移地址：0x30 31       30    29   28    27    26        25    24         23      22    21      20   19   18        17       16                                                 Reserved 15
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	wchnet-chip-field	212	1	可以配置一个双向端点单缓冲属性，也可以配置一个单向端点双缓冲属性。 例如：配置双向端点单缓冲属性，端点配置寄存器 3（USBD_EPRx），EA[3:0]为 2，那么可以在 USB 传 输上存在端点 2 上传通道和端点 2 下传通道（具体由描述符信息决定）；配置单向端点双缓冲属性 （只针对批量端点和同步端点），端点配置寄存器 3（USBD_EPRx），EA[3:0]为 2，端点类型（EPTYPE） 为同步或批量端点，EP_KIND 位置 1，那么可以在 USB 传输上存在端点 2 上传通道或者端点 2 下传通 道，2 选 1，收发速度上与单缓冲相比更快，微控制器处理和 USBD 模块物理收发可以同步
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	finding	wchnet-chip-field	227	1	SBD_COUNTx_RX 映射为 USB_COUNTx_RX_1     USBD_COUNTx_RX 寄存器的高 6 位定义了接收分组缓冲区的大小，以便 USBD 模块可以检测缓冲区 的溢出边界。缓冲区的大小可以依据设备枚举过程中的端点描述符中参数 maxPacketSize 表述。                                  表 20-8 缓冲区大小定义                                                               接收缓冲区限制大小                NUM_BLOCK[4:0]
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	global	id-terms	192	1	Bus 的时钟为低超过 35mS 时，会报超时，但 I2C 无此限制； 3）SMBus 有固定的逻辑电平，而 I2C 没有，取决于 VDD； 4）SMBus 有总线协议，而 I2C 没有。     SMBus 还包括设备识别、地址解析协议、唯一的设备标识符、SMBus 提醒和各种总线协议，具体 请参考 SMBus 规范 2.0 版本。当使用 SMBus 时，只需要置控制寄存器的 SMBus 位，按需配置 SMBTYPE 位和 ENAARP 位。 18.8 中断        每个 I2C 模块都有两种中断向量，分别是事件中断和错误中断。两种中断支持图 18-4 的中断 源。
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	global	id-terms	268	3	.cn                                 第 23 章 电子签名（ESIG） 本章模块描述适用于 CH32F103 和 CH32V103 微控制器全系列产品。   电子签名包含了芯片识别信息：闪存区容量和唯一身份标识。它由厂家在出厂时烧录到存储器模 块的系统存储区域，可以通过 SWD（SDI）或者应用代码读取。 23.1 功能描述   闪存区容量：指示当前芯片用户应用程序可以使用大小。   唯一身份标识：96 位二进制码，对任意一个微控制器都是唯一的，用户只能读访问不能修改。此 唯一标识信息可以用作微控制器（产品）的安全密码、加解密钥、产品序列号等，用来提高系统安全
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	global	identity-csr	56	4	IF16 15      14    13    12   11    10      9       8          7     6         5   4     3       2       1      0 IF15 IF14 IF13 IF12 IF11 IF10         IF9      IF8        IF7   IF6   IF5     IF4   IF3    IF2     IF1    IF0        位            名称          访问                                   描述
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	global	identity-csr	79	4	29     28   27   26        25   24        23    22     21     20    19    18       17      16 CNF15[1:0] MODE15[1:0] CNF14[1:0] MODE14[1:0] CNF13[1:0] MODE13[1:0] CNF12[1:0] MODE12[1:0]  15      14    13     12   11   10        9    8         7      6      5     4     3      2       1       0 CNF11[1:
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	global	known-addresses	268	1	名称                访问地址                                  描述                      复位值  R16_ESIG_FLACAP                0x1FFFF7E0         闪存容量寄存器                                    0xXXXX  R32_ESIG_UNIID1                0x1FFFF7E8         UID 寄存器 1                             0xXXXXXXXX  R32_ESIG_UNIID2
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	global	revision-errata	1	2	○    CH32F103x 系列产品是基于 ARM Cortex-M3 内核设计的通用微控制器，与大部分 ARM 工具和软件                                       R 兼容。提供了丰富的通讯接口和控制单元，适用于大部分控制、连接、综合等嵌入式领域。    CH32V103x 系列产品中的 CH32V103R8T6/CH32V103C8T6/CH32V103C8U6/CH32V103C6T6 是基于 32 位 RISC-V 指令集（IMAC）及 RISC-V3A 青稞处理器设计的通用微控制器，挂载了丰富的外设接口和功 能模块。其
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	global	revision-errata	186	2	全系列产品。     内部集成电路总线（I2C）广泛用在微控制器和传感器及其他片外模块的通讯上，它本身支持多 主多从模式，仅仅使用两根线（SDA 和 SCL）就能以 100KHz（标准）和 400KHz（快速）两种速度通讯。 I2C 总线还兼容 SMBus 协议，不仅支持 I2C 的时序，还拥有 CRC 校验功能。 18.1 主要特征           支持主模式和从模式           支持 7 位或 10 位地址           从设备支持双 7 位地址           支持两种速度模式：100KHz 和 400KHz           多种状态模式，多种错误标志
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	global	revision-errata	192	1	固定的逻辑电平，而 I2C 没有，取决于 VDD； 4）SMBus 有总线协议，而 I2C 没有。     SMBus 还包括设备识别、地址解析协议、唯一的设备标识符、SMBus 提醒和各种总线协议，具体 请参考 SMBus 规范 2.0 版本。当使用 SMBus 时，只需要置控制寄存器的 SMBus 位，按需配置 SMBTYPE 位和 ENAARP 位。 18.8 中断        每个 I2C 模块都有两种中断向量，分别是事件中断和错误中断。两种中断支持图 18-4 的中断 源。                          图 18-8 I2C 中断请求 18.9 DMA
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	global	revision-errata	243	1	案，支持 CAN 协议 2.0A 和 2.0B。CAN 控制器可以用来构建强大的局域网来实现安全的分布 式实时控制，以较小的 CPU 负荷来处理大量的数据报文，在工业和汽车领域有着广泛的应用。 22.1 主要特性           兼容 CAN 规范 2.0A 和 2.0B           可编程的传输速率，最高可达 1Mbit/s           支持 TTCAN 协议，避免低优先级消息阻塞           支持三个发送邮箱，发送报文优先级可由报文标识符决定，也可以把发送邮箱配置成发送            FIFO，并可记录发送报文 SOF 时刻的时间戳
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	global	revision-errata	270	1	K 字节（32 页）单位进行写保护划分；除了“厂 商配置字”区域出厂锁定，用户不可访问，其他区域在一定条件下用户可操作。 24.2 闪存编程及安全性        1）2 种编程/擦除方式       标准编程：此方式是默认编程方式（兼容方式）。这种模式下 CPU 以单次 2 字节方式执行编程，        单次 1K 字节执行擦除及整片擦除操作。       快速编程：此方式采用页操作方式（推荐）。经过特定序列解锁后，执行单次 128 字节的编程及        128 字节擦除。        2）安全性-防止非法访问（读、写、擦）       页写入保护       读保护
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	global	revision-errata	274	2	上电复位时间。                                               X        6      USER         USBDPU          RO        USBD（兼容）内部上拉电阻配置。                                     X        5                   USBDMODE        RO        USBD（兼容）速度模式配置。                                       X        4
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	global	silicon-package-lot	1	1	控制器，挂载了丰富的外设接口和功 能模块。其内部组织架构满足低成本低功耗嵌入式应用场景。    本手册针对用户的应用开发，提供了 CH32F103x 系列、CH32V103x 系列产品的详细使用信息，适 用于系列中不同存储器容量、功能资源、封装的产品，若有差异将在对应的功能章节做特殊说明。 有关此系列产品的器件特性请参考以下数据手册。 CH32F103x：《CH32F103DS0》 CH32V103x：《CH32V103DS0》         ○ 有关 ARM Cortex-M3 内核的相关信息，请参考《ARM® Cortex®-M3 Processor Technical Referenc
2	tmp/wch-evt/application_notes/CH32xRM.PDF	b4ade26ba00e0f03ea8c13d89badf5491bcdebbfa10957c4839ecc60f34b3cad	global	silicon-package-lot	210	2	CH32x103 应用手册                                 https://wch.cn                 0：关闭高速读模式。                 对于批号第五位≤5 的只支持该模式仅在时钟                 2 分频（即 CTLR1 寄存器的 BR = 000）时有效，                 其他批次不受限制，该位只写。 V2.0                 208
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	csr-address-meaning	42	2	RISC-V 特权架构文档中定义的标准寄存器外，还增加了一些厂商自定义寄存器，需要使 用 csr 指令进行访问。 注：此类寄存器标注为“MRW,MRO,MRW1”属性的需要系统在机器模式下才能访问。 5.5.3.1 中断系统控制寄存器（INTSYSCR）     CSR 地址：0x804 31     30     29   28     27   26   25    24        23   22    21    20    19     18      17      16                                           Reserved 15     14
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	h417-lot-capability	47	1	Protection                                                            trigger                                                                             on/off                  diode        Write   Bit set/reset                      Input driver
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	h417-lot-capability	48	2	Protection                                                                     trigger                                                                                    on/off                             diode               Write    Bit set/ reset
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	h417-lot-capability	49	2	Protection                                                            trigger                                                                                                      diode        Write   Bit set/reset                      Input driver
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	h417-lot-capability	61	7	Channel 1                                              Software Trigger                                               MEM2MEM bit                                                                                            Arbiter
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	h417-lot-capability	85	1	rom RCC        TIM1_ETR                        ETR                                                                    Trigger                                  Polarity selection,                     ETRF                controller                              Edge detector and Prescaler ETRP
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	h417-lot-capability	110	1	CK_TIM2 from RCC                                                                                    Trigger                                                                                   controller                       ITR0
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	iochub-identity	13	1	HSI              MCO[1:0]                                                                to Flash（register）                                   HB prescaler                                   /1,/2.../256
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	iochub-identity	23	2	构框图。                     图 4-1 窗口看门狗结构框图                                                        Watchdog configuration register(WWDG_CFGR)                                                             -     W6 W5 W4 W3 W2 W1 W0                                 T[6:0] ＞ W[6:0] RESET
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	iochub-identity	42	1	保留。                                                0 5.5.3 专用 CSR 寄存器    RISC-V 架构中定义了一些控制和状态寄存器（Control and Status Register,CSR），用于配 置或标识或记录运行状态。CSR 寄存器属于内核内部的寄存器，使用专用的 12 位地址空间。CH641 芯片除了 RISC-V 特权架构文档中定义的标准寄存器外，还增加了一些厂商自定义寄存器，需要使 用 csr 指令进行访问。 注：此类寄存器标注为“MRW,MRO,MRW1”属性的需要系统在机器模式下才能访问。 5.5.3.1 中断系统控
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	iochub-identity	47	3	VDD (1)                                       register                                                            TTL Schmitt                                                                                                     Protecti
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	iochub-identity	48	6	VDD                                               register                                                                      TTL Schmitt
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	iochub-identity	49	6	VDD                                       register                                                            TTL Schmitt                                                                                                      Protect
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	iochub-identity	68	2	EOC=1                                                                             register( 16 bits)                                                                                                                          End of Injection conversion
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	iochub-identity	85	6	TI1FP1                                                             Count             REP Register                                                                                                Encoder
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	iochub-identity	88	2	s                              read_in_progress        Read CCR1L                               Capture/compare preload register                                       R Write CCR1L                          R                                                                                  Output
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	iochub-identity	110	5	TIM2_CH1N                                                                                                   U      Register                                                                                           HSCK_MODE
2	tmp/wch-evt/application_notes/CH641RM.PDF	af83c6fca780cfed771de673a94dbdd2d36076af39f3722f2872d6202f58665c	finding	iochub-identity	113	2	gress                            read_in_progress         Read CCR1L                            Capture/compare preload register                                        R Write CCR1L                       R                                                                                    Output
