schema_version	path	sha256	size	title	version	date	language	pages	chip_or_core	provenance	relevance	extraction_method	extraction_status	text_sha256	byte_representative	pdfinfo_status
2	tmp/wch-evt/evt/QingkeV4F_CH32V317_EVT/EXAM/ETH/1_Tool_Doc/WCHNET IAP…˝º∂∑Ω∞∏ π”√ΩÃ≥Ã.PDF	bb149c4ad066fdf2a566be0d030d8125e880911a6699e79b307895ea9ec468cd	12678727	WCHNET IAP升级方案使用教程	not-extracted	not-extracted	mixed-or-chinese	4	CH32V307	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	0e5f0bf49a54704a728a9040ce6b9f3d6c0fe37261ee5abdcc0a18a537d73b57	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/1_Tool_Doc/WCHNET IAP…˝º∂∑Ω∞∏ π”√ΩÃ≥Ã.PDF	pass
2	tmp/wch-evt/evt/QingkeV4F_CH32V317_EVT/EXAM/ETH/1_Tool_Doc/WCHNET WEB≈‰÷√Àµ√˜.PDF	52c2105f0c584f05343b179d69e63e533dd14e878d38491d3339516162bb3c68	417643	WCHNET WEB配置说明	not-extracted	not-extracted	mixed-or-chinese	3	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	1aa82740c5a988081f158ee063a0691094462854515f4c4a6ad84c2dde855475	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/1_Tool_Doc/WCHNET WEB≈‰÷√Àµ√˜.PDF	pass
2	tmp/wch-evt/evt/QingkeV4F_CH32V317_EVT/EXAM/ETH/WCHNET Protocol Stack Library Application Note.pdf	1e1bf85517182dc3e1c8aec8389cc1eed282a1207896935d558b1867ee1da793	220647	WCHNET Protocol Stack Library Application Note	1D	Fri Oct 20 16:06:50 2023 JST	latin-script-or-empty	26	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	ef1265d69fefe8136ca7a01abe946d27d5c631b2529ece1f140192c95a01e92f	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/WCHNET Protocol Stack Library Application Note.pdf	pass
2	tmp/wch-evt/evt/QingkeV4F_CH32V317_EVT/EXAM/ETH/WCHNET π”√Œƒµµ.pdf	09e3fa9f6069321b70d1f1c146ded8e1982b00e8caa6b9d822825e0e83d83591	237197	WCHNET	1D	Fri Oct 20 16:03:35 2023 JST	mixed-or-chinese	27	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	9bc88af2eb7039af786c63c7d2a643e6d089a7d26d35c7cb41a0cca0062109ea	tmp/wch-evt/evt/QingkeV4B_CH32V203_EVT/EXAM/ETH/WCHNET π”√Œƒµµ.pdf	pass
2	tmp/wch-evt/evt/QingkeV4F_CH32V317_EVT/EXAM/ETH/“‘Ã´Õ¯¿˝≥Ã π”√◊¢“‚ ¬œÓ.pdf	dbfc5c115ea72be20bfc9b908e4fce8991f6128aadfc2987d493c2e468dd905a	927549	以太网例程使用注意事项(2)	1.0	Tue Apr 15 15:19:08 2025 JST	mixed-or-chinese	6	CH32V317	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	377383b2e633ce08c4dde3c6623bc1db62e195ff1b17c4d2e088adfb8fc195ab	tmp/wch-evt/evt/QingkeV4F_CH32V317_EVT/EXAM/ETH/“‘Ã´Õ¯¿˝≥Ã π”√◊¢“‚ ¬œÓ.pdf	pass
2	tmp/wch-evt/evt/QingkeV4F_CH32V317_EVT/EXAM/IAP/USB_UART/CH32V30x_IAP π”√Àµ√˜.pdf	a61909e8b9d937e21a37cdc06c29f55d3a8587fdf899ae7bc88ad68df012ae1e	337005	CH32V30x_IAP	V1.1	Thu Jan  9 18:05:45 2025 JST	mixed-or-chinese	3	CH32V30x	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	ae6ffeb71c9cfdaf1466314feebbc4e4dbb17ad1e954183ef630947b53053db3	tmp/wch-evt/evt/QingkeV4F_CH32V317_EVT/EXAM/IAP/USB_UART/CH32V30x_IAP π”√Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV4F_CH32V317_EVT/PUB/CH32V30x Evaluation Board Reference-EN.pdf	9808e0981caaebe0e4a3f012a35a26df6b54728dc45e3d16217148409c781c5b	2222935	CH32V30x Evaluation Board Reference-EN	V1.9	Wed Mar 19 12:33:16 2025 JST	latin-script-or-empty	21	CH32V303;CH32V303CBT6;CH32V303EVT;CH32V303VCT6;CH32V303WCU6;CH32V305;CH32V305EVT;CH32V305FBP6;CH32V305GBU6;CH32V307;CH32V307EVT;CH32V307SCH;CH32V307V;CH32V307VCT6;CH32V30x;CH32V30xEVT;CH32V317;CH32V317EVT;CH32V317WCU6;CH32V3xx	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	e2b84123531ed2fcbccdc08301850661334ffac19273e91077abdbb8409b2b76	tmp/wch-evt/evt/QingkeV4F_CH32V317_EVT/PUB/CH32V30x Evaluation Board Reference-EN.pdf	pass
2	tmp/wch-evt/evt/QingkeV4F_CH32V317_EVT/PUB/CH32V30xSCH.pdf	326f627e19cc307b6a6956ba0882d5f20011f7839e144432463d4c1b39b70fea	2254985	New Output	not-extracted	Tue Mar 31 09:00:00 2026 JST	mixed-or-chinese	13	CH32V303C;CH32V30xSCH	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	3b180b2dc5db7bfcc3ee21c1fadbc3ef771a68fe213c202bb790a45b30565821	tmp/wch-evt/evt/QingkeV4F_CH32V317_EVT/PUB/CH32V30xSCH.pdf	pass
2	tmp/wch-evt/evt/QingkeV4F_CH32V317_EVT/PUB/CH32V30x∆¿π¿∞ÂÀµ√˜ È.pdf	d094012331a4f96042ada6ae626c69365f3585be1ed47fea2d7a711ac474dfaf	7985054	CH32V30x	V1.9	Wed Mar 19 12:34:24 2025 JST	mixed-or-chinese	19	CH32V303;CH32V303CBT6;CH32V303EVT;CH32V303VCT6;CH32V303WCU6;CH32V303x;CH32V305;CH32V305EVT;CH32V305FBP6;CH32V305GBU6;CH32V307;CH32V307EVT;CH32V307SCH;CH32V307V;CH32V307VCT6;CH32V30x;CH32V30xEVT;CH32V317;CH32V317EVT;CH32V317WCU6	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	10cd7c3cf1eff72eb1000c5199ba28800ff3ee748a59e4c1d679aa19560111ae	tmp/wch-evt/evt/QingkeV4F_CH32V317_EVT/PUB/CH32V30x∆¿π¿∞ÂÀµ√˜ È.pdf	pass
2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/IAP/USB_UART/CH32H417_IAP π”√Àµ√˜.pdf	12d5ea086020bc01b61fb7577366051f8088de38219841b389894059086252a2	636752	CH32H417_IAP	V1.2	Thu Apr  2 17:41:12 2026 JST	mixed-or-chinese	5	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	46d7f167d820b23c8e0ffa30b7caffc0b5cca06a80075c01f3f116afad00c107	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/IAP/USB_UART/CH32H417_IAP π”√Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/PIOC/Tool_Manual/Manual/CHRISC8B-EN.pdf	a3b0ac3fa84387ee0445e4e7bf82e5cebf7f594514eb95fc4af13a1361a5e517	200432	CHRISC8B-EN	2B	Thu Jan  8 10:45:57 2026 JST	latin-script-or-empty	14	CH537X	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	89c6213513c2bba68de258e6604aa4e374187f08e249a1742ed00a8be1f8980f	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/PIOC/Tool_Manual/Manual/CHRISC8B-EN.pdf	pass
2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/PIOC/Tool_Manual/Manual/CHRISC8B.PDF	38231bec89ea50abb7273c76f8d84adfdd0557829628ece8be8bf752e78281f5	184327	CHRISC8B.DOC	2B	not-extracted	mixed-or-chinese	10	CH537X	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	08b79dc39db0f57d82f836a2e71c3fb973c6496d7c13231fee093e7232aa9c9a	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/PIOC/Tool_Manual/Manual/CHRISC8B.PDF	pass
2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/PIOC/Tool_Manual/Manual/PIOC User Manual-EN.pdf	62b3ed245b6a43b20c532507763d9539212aa5993b753797564c30c47baa9195	140167	User Guide for PIOC-EN	V1.0	Fri Jan 16 11:37:46 2026 JST	latin-script-or-empty	2	CH32H417	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	5d8bd1382bd8a7f75f4a9f767596a1e6c85c359907ad86e5a11baaec64a535e7	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/PIOC/Tool_Manual/Manual/PIOC User Manual-EN.pdf	pass
2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/PIOC/Tool_Manual/Manual/PIOC-EN.pdf	d8b62cd7359d53c123e52e249abc135cfa75a756833b38ca9d0e50818fcd56f4	174525	PIOC-EN	V1	Thu Jan  8 10:43:23 2026 JST	latin-script-or-empty	12	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	7a67f486d650733a2fac33f402b0396ae5823958d431f48d83fd3cb90fc025e9	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/PIOC/Tool_Manual/Manual/PIOC-EN.pdf	pass
2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/PIOC/Tool_Manual/Manual/PIOC.PDF	61e543eb2dcdf538deaabf40afccae53fbd8166bb2b64890112bd885da0ede43	143828	PIOC.DOC	1	not-extracted	mixed-or-chinese	9	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	57d09e9736be7e3a25f70cc2a7246f7764e18b309fef102d70137d1e2bfe3e73	tmp/wch-evt/evt/QingkeV2C_CH32V006_EVT/EXAM/PIOC/Tool_Manual/Manual/PIOC.PDF	pass
2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/PIOC/Tool_Manual/Manual/PIOC π”√Àµ√˜.pdf	2515e76f0c2841b26f818adcb8442a7845039a1fa24ffc307f9c5da6581b6847	662292	PIOC	V1.0	Tue Sep 16 15:25:45 2025 JST	mixed-or-chinese	2	CH32H417	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	4d58974319341197aac9a0f05f6516f8533c38c73d21c4278c0502755411f1c2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/PIOC/Tool_Manual/Manual/PIOC π”√Àµ√˜.pdf	pass
2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/UHSIF/CH32H417 UHSIF Development Reference Manual-EN.pdf	a115a26443ee206d6ffa9e02bc9b81c87b018fc8ac8c9a15508ed695ccec5cdc	566350	CH32H417 UHSIF Development Reference Manual-EN	V1.0	Mon Mar 30 15:54:41 2026 JST	latin-script-or-empty	13	CH32H417;CH32H417DS0	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	ce2f9146d47e5c042ea51e2b97ae915d44344df445ff28c19f8dafa95e9a7f51	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/UHSIF/CH32H417 UHSIF Development Reference Manual-EN.pdf	pass
2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/UHSIF/CH32H417Õ®”√∏ﬂÀŸΩ”ø⁄£®UHSIF£©ø™∑¢≤Œøº ÷≤·.pdf	c4c31b260db2987f940b26f9b4de915bbb767f03297f8a4bbfcaaba9bc066234	859034	CH32H417	1.0	Thu Mar 26 11:19:22 2026 JST	mixed-or-chinese	11	CH32H417;CH32H417DS0;CH32H417MEU6	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	818fc192d4a0817f612f1f291897890c09a55fca1049f08c389a1e8b2f1a2062	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/UHSIF/CH32H417Õ®”√∏ﬂÀŸΩ”ø⁄£®UHSIF£©ø™∑¢≤Œøº ÷≤·.pdf	pass
2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/USBSS/DEVICE/CH372Device/CH32H417_USBSS_Device_Speed_Test_Instructions.pdf	6cb3dc7df54e15cd9ed1e02b24ef5fb674c5147cf7e38cbaa6d695dd3a7a65a6	545694	CH32H417_USBSS_CH372	V1.1	Tue Sep 16 19:01:46 2025 JST	mixed-or-chinese	6	CH32H417;CH32H417MEU6	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	727edc1fc8af2ff5e110a8bc7ab6b871a206a866e33d19c63a92c69cb3d04d0d	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/EXAM/USBSS/DEVICE/CH372Device/CH32H417_USBSS_Device_Speed_Test_Instructions.pdf	pass
2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/PUB/CH32H417 Evaluation Board Reference-EN.pdf	78dc8d46f5e4da895bcad9a6d1c0a6e2a1cc34af3e7fb8be48709aec75162fa7	3154319	CH32H417 Evaluation Board Reference-EN	V1.4	Wed Jan 14 12:37:55 2026 JST	latin-script-or-empty	15	CH32H415REU;CH32H416RDU;CH32H417;CH32H417MEU;CH32H417QEU;CH32H417QEU6;CH32H417SCH;CH32H417WEU	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	7c1d9d8b868fe4e8bb32451ce18de57ff4d12ce2f5778b36da353c7b5ef2ab21	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/PUB/CH32H417 Evaluation Board Reference-EN.pdf	pass
2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/PUB/CH32H417SCH.pdf	5506439d08953413d813e3bc45ea566e4cdd5d1f34bcfd91de6078f5d862e62e	1319540	New Output	not-extracted	Fri Mar 27 09:00:00 2026 JST	latin-script-or-empty	7	CH32H417SCH	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	46dfbe66489b9b86c8f91fa3e801191439d5beec1a140023b92fa2037bd88719	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/PUB/CH32H417SCH.pdf	pass
2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/PUB/CH32H417∆¿π¿∞ÂÀµ√˜ È.pdf	14ea6def0bf9288233d32080b9f0541767f76f3a21b0417dbf832f0f0faf4d7b	3337120	CH32H417	V1.4	Wed Jan 14 12:38:34 2026 JST	mixed-or-chinese	12	CH32H415REU;CH32H416RDU;CH32H417;CH32H417MEU;CH32H417QEU;CH32H417QEU6;CH32H417SCH;CH32H417WEU	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	4181cb321461b4b5af6765e313c1e1f5328613272cfaabc29bb16f7ed383e218	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/PUB/CH32H417∆¿π¿∞ÂÀµ√˜ È.pdf	pass
2	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/PUB/SCHPCB/CH32H417QEU-R1/CH32H417QEU-R1.pdf	80ddd7b42f3ce04a3f0fd238d28147c5ca9d1511260606641f8cac5074f2f95f	3703120	New Output	not-extracted	Thu Mar 26 09:00:00 2026 JST	latin-script-or-empty	15	CH32H417QEU	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	142a1e5842e99a958ecb5a7ff2ff0f31f5944e7f15836e6af89816809ab13413	tmp/wch-evt/evt/QingkeV5F_CH32H417_EVT/PUB/SCHPCB/CH32H417QEU-R1/CH32H417QEU-R1.pdf	pass
2	tmp/wch-evt/manual/QingKeV2_Processor_Manual.PDF	5430356218fca280023429a2516c3ac4aa200477a7fedd7d21af2f3562d70e7b	455773	QingKeV2_Processor_Manual	0.13.2	Mon Mar 10 14:45:31 2025 JST	mixed-or-chinese	27	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	04ee9cff9c4c19350346321885d6cf837e30270177886f3273e0f0a72ee019b5	tmp/wch-evt/manual/QingKeV2_Processor_Manual.PDF	pass
2	tmp/wch-evt/manual/QingKeV3_Processor_Manual.PDF	fcc16b54d8818b04b9f8a7a7fbce6c504b87ca3787f0933edecc4da7112438d5	793505	QingKeV3_Processor_Manual	V1.5	Wed Mar  4 17:49:12 2026 JST	mixed-or-chinese	56	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	c1c177f9793c3eda3e5b4686fec3aba667d53b2ab6d2fcd66a438744df3b79c1	tmp/wch-evt/manual/QingKeV3_Processor_Manual.PDF	pass
2	tmp/wch-evt/manual/QingKeV4_Processor_Manual.PDF	b543a875a199a67091193afc16e0f7c4ec365df3b8d35bf93b4cc6546e362591	564663	QingKeV4_Processor_Manual	0.13.2	Mon Jul 28 12:34:22 2025 JST	mixed-or-chinese	37	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	5b8fc5df119a10d4339e9223af7b11a58cff36ee3d01ca09f800469f820c36ee	tmp/wch-evt/manual/QingKeV4_Processor_Manual.PDF	pass
2	tmp/wch-evt/manual/QingKeV5_Processor_Manual.PDF	0a849c719d1358856f0a5cf6409060a6fa8c3b7f501e0986cea0485b26a22a1b	704001	QingKeV5_Processor_Manual	V1.0	Mon Jul 28 12:35:05 2025 JST	mixed-or-chinese	47	not-specific	local-wch-evt-or-manual	included-full-text-query	Poppler pdftotext -layout -enc UTF-8	pass	6250439c50897b7bc1eac729302766d4eeddc5d635e103fb6633f637454cb100	tmp/wch-evt/manual/QingKeV5_Processor_Manual.PDF	pass
