region_id	implementation_group	side_id	path	file_sha256	start_offset	end_offset_exclusive	byte_count	section_or_region	classification	semantic_mapping_id	static_candidate_ids	coverage_status	evidence_ids	notes
L4-REG-27D65B494A4BBD8C	BINUTILS-OBJCOPY	UPSTREAM-MATCHED	riscv32-wch-elf/bin/objcopy	3dba0a759c8b1a8f2b25674f58410ef7eddfabe64318a1dc3ab637ccbf3eaa0f	0	1259160	1259160	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=B2F2CA9C-A016-34F5-BC51-0B4A7E13EC9A; segments=5; sections=12; signature=PRESENT; imports=@loader_path/libzstd.1.dylib;/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=951; undefined=127; function_starts=PRESENT
L4-REG-295EAFE832E4AB2B	GCC-LTO-TOOL-WRAPPERS	OURS	bin/riscv32-wch-elf-gcc-ranlib	fa8e72861d2bb5b7a7efb7aeccbe5e30ff95562162712ce9feb9a14bbbb1d0a4	0	83240	83240	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=MANIFEST-BOUND-NOT-AVAILABLE; UUID=-; segments=-; sections=-; signature=-; imports=-; rpaths=-; exports=-; undefined=-; function_starts=-; T0 original bytes NOT-AVAILABLE after external drift; range and hash are authoritative frozen manifest facts only
L4-REG-2A0C8358565E4781	BINUTILS-LD	UPSTREAM-P2	bin/riscv32-wch-elf-ld.bfd	0d0ca5410d2f2bfd3f6abfff4b75fda0b71b29aae908bcdc65f88035c634bcc5	0	2131400	2131400	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=EC175193-2037-3338-94B2-9D0150211B6D; segments=5; sections=13; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=1503; undefined=156; function_starts=PRESENT
L4-REG-2ADC047D2DCE6D24	GCC-LTO-TOOL-WRAPPERS	WCH	bin/riscv32-wch-elf-gcc-nm	b25ac52a8375e0cf2dd90831715070add2076241be9bafe795a37af143e2df2b	0	89920	89920	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=46CB3D2E-AE98-346E-8ECB-BCF9DD6DF60B; segments=5; sections=11; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=1; undefined=59; function_starts=PRESENT
L4-REG-2C740D0315DB92E5	GCC-PLUGIN-TOOLS	UPSTREAM-P2	libexec/gcc/riscv32-wch-elf/15.2.0/plugin/gengtype	fc1f86406a290a78a0a7646be0a5d94e9fd5e147792ed637732a1ac0bfe0de46	0	284408	284408	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=21CA631E-82DD-3E40-A035-6B786AA6112A; segments=5; sections=11; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=237; undefined=64; function_starts=PRESENT
L4-REG-32F5A1BE62E9AD0F	BINUTILS-LD	UPSTREAM-MATCHED	bin/riscv32-wch-elf-ld	804c550cd96c6b25666b15f3a4c9f1f153db25b238fd1165ba3d852f0c941ca8	0	2142048	2142048	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=3F15CA51-4EA7-3CA6-AC88-82AC51BF2807; segments=5; sections=13; signature=PRESENT; imports=@loader_path/libzstd.1.dylib;/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=1503; undefined=159; function_starts=PRESENT
L4-REG-347ADF635F714BA9	BINUTILS-NM	WCH	bin/riscv32-wch-elf-nm	e1d7cbe60353911f1ef929912479b748f39396d3cc6c14b0e92fd1c06d323023	0	973728	973728	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=EDA3A5A6-A05D-36D6-98AB-CFF826B36A6E; segments=5; sections=14; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;@loader_path/libzstd.1.dylib; rpaths=-; exports=1; undefined=119; function_starts=PRESENT
L4-REG-36CEF96482F37E8F	GCC-GCOV	UPSTREAM-P2	bin/riscv32-wch-elf-gcov-dump	e63e285eef58d629ef1c6d74f971d3ef4dfae2a4b2604167c3ebb01866c5050a	0	1249112	1249112	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=9451E181-DA42-3814-9306-2C814F7C3FB6; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=1148; undefined=98; function_starts=PRESENT
L4-REG-36DC7198D195020B	BINUTILS-ARCHIVE	UPSTREAM-MATCHED	riscv32-wch-elf/bin/ar	36d25ca5fa4273e6c054023858ba76d57be488973a5a629abbf0b6512e2c5573	0	1144992	1144992	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=0B42080B-056C-3319-B8B4-EC189774E452; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=949; undefined=123; function_starts=PRESENT
L4-REG-3AC1C493BA91E3C9	GCC-GCOV	WCH	bin/riscv32-wch-elf-gcov-dump	938a80b88705ff1a8cb277729aed8edeff90c36c9fce85954f5e145dfb286e28	0	1035520	1035520	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=A2567C37-D8B1-3B17-BE58-EE32E8DFC49C; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=33; undefined=98; function_starts=PRESENT
L4-REG-3C0F63396B5A12CA	GCC-LTO-TOOL-WRAPPERS	UPSTREAM-P2	bin/riscv32-wch-elf-gcc-nm	13a6e6030add7922ee72c15f18c544d90e7d7a6d860c5f22765f1ceb1f803c70	0	83240	83240	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=C196D06B-8801-3AB6-A351-3D6BB32D64E0; segments=5; sections=11; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=59; undefined=58; function_starts=PRESENT
L4-REG-3C46463F34ACF250	BINUTILS-BFD-PLUGINS	UPSTREAM-MATCHED	lib/bfd-plugins/libdep.so	eb626d6a109e53ac983593e105c52f4e031bdcf5b51d0421cdd2c88b27be3d96	0	51656	51656	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=B2DC3DAF-67DC-3824-9414-912C3D2FA042; segments=4; sections=8; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib; rpaths=-; exports=1; undefined=13; function_starts=PRESENT
L4-REG-3D3E3B3C52DBAB2F	BINUTILS-LD	WCH	riscv32-wch-elf/bin/ld	927f18372f54dcdafebcb241371ef3a53a05cfbf26c7c9b17b15ddc788f7c775	0	1882704	1882704	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=F0FB1EDC-9B3D-3722-8D12-2F08DDFD382E; segments=5; sections=14; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;@loader_path/libzstd.1.dylib; rpaths=-; exports=1; undefined=157; function_starts=PRESENT
L4-REG-3D8F911AB60AD1C0	GCC-PLUGIN-TOOLS	WCH	libexec/gcc/riscv32-wch-elf/15.2.0/plugin/gengtype	0e0f7aab06d284b78201a9123945b99ebf13f13c6c7496ae006328a9f3b1ed59	0	260096	260096	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=B46E9548-2287-3CDF-94DB-FA05E7AA5871; segments=5; sections=11; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=1; undefined=64; function_starts=PRESENT
L4-REG-3E6B8D21EE42F37A	BINUTILS-NM	UPSTREAM-P2	bin/riscv32-wch-elf-nm	319616d2b6d753ba7efb0ad32aa50a1adbcd596cca7744aaf622e8f7a65bafb0	0	1113688	1113688	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=2A8BA197-673F-3D9E-AB4B-51BDE635A384; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=876; undefined=116; function_starts=PRESENT
L4-REG-4044AF0AB4151E17	BINUTILS-ADDR2LINE	WCH	bin/riscv32-wch-elf-addr2line	4eb6c7a7e1fa8951cb0e8dd8bc5602922c5563323741ea10bbc5bef76526c635	0	956976	956976	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=77323195-6554-3500-A758-4A28086F214F; segments=5; sections=14; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;@loader_path/libzstd.1.dylib; rpaths=-; exports=1; undefined=118; function_starts=PRESENT
L4-REG-450758898CD63DEA	BINUTILS-READELF	UPSTREAM-P2	riscv32-wch-elf/bin/readelf	71cda344fb0efb97d729472ff602cb1830bcda924ebeee952cce16f210e22758	0	1013160	1013160	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=423AC12B-2738-3125-9B12-4F930B855400; segments=5; sections=11; signature=PRESENT; imports=/usr/lib/libz.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=472; undefined=92; function_starts=PRESENT
L4-REG-4634C4A116B9B1A6	BINUTILS-OBJCOPY	WCH	riscv32-wch-elf/bin/objcopy	f4ee50a26329115eac8c16fb148cad7ee7fb1e94828259868376b34296d210ae	0	1075008	1075008	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=6B5C64DB-1824-320F-A0EB-86DBF90D64CA; segments=5; sections=14; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;@loader_path/libzstd.1.dylib; rpaths=-; exports=1; undefined=127; function_starts=PRESENT
L4-REG-496482A3AB1630B0	BINUTILS-LD	WCH	bin/riscv32-wch-elf-ld	335ad12cc78f7bdba0bdba0fa6be2c51b783b9942e16a97e8a01573140683165	0	1882736	1882736	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=F0FB1EDC-9B3D-3722-8D12-2F08DDFD382E; segments=5; sections=14; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;@loader_path/libzstd.1.dylib; rpaths=-; exports=1; undefined=157; function_starts=PRESENT
L4-REG-4A6342C72D86033D	GCC-LTO-DUMP	WCH	bin/riscv32-wch-elf-lto-dump	d21ddfb5b9f09bafde31b802c90ed905e57042967a67788ffded7beebf76d86d	0	55654304	55654304	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=61D56B59-E704-3C89-9529-2854054D05E3; segments=5; sections=15; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=860; undefined=175; function_starts=PRESENT
L4-REG-4C1B9B90AD27F7A2	BINUTILS-SIZE	WCH	bin/riscv32-wch-elf-size	94c1adf4229f27e892f9cf088eb2be739ddd0c64f6580ecd034c5fbf8278c0fe	0	957024	957024	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=B6D416DA-6405-3E85-91A1-C3E1A976CEB3; segments=5; sections=14; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;@loader_path/libzstd.1.dylib; rpaths=-; exports=1; undefined=117; function_starts=PRESENT
L4-REG-4C4F4A667C9F416C	BINUTILS-READELF	WCH	bin/riscv32-wch-elf-readelf	e095515be58833f761db1b43c8ea8e8e17933138652e4e29f6908069892c0076	0	960416	960416	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=802CC4D9-5B22-381E-8E55-01E73F35DCAF; segments=5; sections=11; signature=PRESENT; imports=@loader_path/libzstd.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=1; undefined=89; function_starts=PRESENT
L4-REG-4E8EB7BAC3EA366A	GCC-LTO-WRAPPER	UPSTREAM-MATCHED	libexec/gcc/riscv32-wch-elf/15.2.0/lto-wrapper	bdc4cfe35a6fd587d9c5b0b802cb602b36f54a3e12fa62dad9f9e160b0146dd0	0	2094800	2094800	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=4CC31AAE-738A-3C8D-8547-CC6440F151D4; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=1476; undefined=162; function_starts=PRESENT
L4-REG-4F0BBC74AC18923B	GCC-LTO-TOOL-WRAPPERS	WCH	bin/riscv32-wch-elf-gcc-ranlib	b49f4ffdad17607cdeccfb0adb964485a8aee4189d2c603369d59b34d0a3b976	0	89936	89936	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=76ADA62B-E775-3972-B601-F5F3E86DB484; segments=5; sections=11; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=1; undefined=59; function_starts=PRESENT
L4-REG-54EDD1C43C3FDD44	BINUTILS-READELF	UPSTREAM-MATCHED	riscv32-wch-elf/bin/readelf	ff53c8f6ac78d05c231875ec3cb4ecb66fe0bebc5c734c3414d6ef074e68deb7	0	1017576	1017576	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=348AB1E5-64B2-33C5-AEF8-066712A9C641; segments=5; sections=11; signature=PRESENT; imports=@loader_path/libzstd.1.dylib;/usr/lib/libz.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=472; undefined=94; function_starts=PRESENT
L4-REG-57AE20224E2B1D5A	BINUTILS-ARCHIVE	UPSTREAM-MATCHED	bin/riscv32-wch-elf-ar	36d25ca5fa4273e6c054023858ba76d57be488973a5a629abbf0b6512e2c5573	0	1144992	1144992	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=0B42080B-056C-3319-B8B4-EC189774E452; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=949; undefined=123; function_starts=PRESENT
L4-REG-5A814797DCEBAF9A	BINUTILS-ARCHIVE	WCH	riscv32-wch-elf/bin/ranlib	969f9c324491489f282e16189d19e139c1aad95a597f19810c56abf9f961994c	0	975424	975424	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=10CF8EEF-5CCD-31E2-A216-EB3545B28BB1; segments=5; sections=14; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;@loader_path/libzstd.1.dylib; rpaths=-; exports=1; undefined=126; function_starts=PRESENT
L4-REG-5E1EAAC0A54D99ED	GCC-LTO-PLUGIN	OURS	libexec/gcc/riscv32-wch-elf/15.2.0/liblto_plugin.so	37a116b585844118b4f97ccb8642e499bc0077bfa42448aff719eeeaad8f4fa1	0	135664	135664	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=MANIFEST-BOUND-NOT-AVAILABLE; UUID=-; segments=-; sections=-; signature=-; imports=-; rpaths=-; exports=-; undefined=-; function_starts=-; T0 original bytes NOT-AVAILABLE after external drift; range and hash are authoritative frozen manifest facts only
L4-REG-6049C2A837EE5B11	GCC-GCOV	UPSTREAM-MATCHED	bin/riscv32-wch-elf-gcov-dump	98a4fd0cbf05ed1bdce2fb29f518a0b95d029279b2f73ba0124a3d50854a50c2	0	1252456	1252456	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=4E4A4681-F8E3-3344-8956-A6A463F56A9D; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=1148; undefined=98; function_starts=PRESENT
L4-REG-60F255DF70D2E805	BINUTILS-ARCHIVE	WCH	bin/riscv32-wch-elf-ar	49d5fe7d7e2a9be2cb2fc7b0f9e0cccffffd0f222654f0fa0b79ed264b9200b7	0	992016	992016	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=F27EFF88-84F7-3FC1-A84F-F3EDA47BBC86; segments=5; sections=14; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;@loader_path/libzstd.1.dylib; rpaths=-; exports=1; undefined=126; function_starts=PRESENT
L4-REG-64D3B24B8678871E	GCC-COLLECT2	WCH	libexec/gcc/riscv32-wch-elf/15.2.0/collect2	02ebbcd6ba770f0c26a986dc652d6929935e971074810d3feff4e597ce401f57	0	1088352	1088352	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=88526FE0-2621-35E9-8D33-D82091251727; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libiconv.2.dylib;/usr/lib/libc++.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=33; undefined=127; function_starts=PRESENT
L4-REG-6775DDA0B1C13229	BINUTILS-READELF	WCH	riscv32-wch-elf/bin/readelf	f54ab6f35e66638ae264db6283aa48af0a11609f2b73e7f5df4a9d76ec820fe5	0	960384	960384	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=802CC4D9-5B22-381E-8E55-01E73F35DCAF; segments=5; sections=11; signature=PRESENT; imports=@loader_path/libzstd.1.dylib;/usr/lib/libSystem.B.dylib; rpaths=-; exports=1; undefined=89; function_starts=PRESENT
L4-REG-69ECFDDF88B9567B	BINUTILS-LD	OURS	riscv32-wch-elf/bin/ld.bfd	76b47acebfd93513067f6a101d319d1d94549fe6ba257856c24e1938d3f7aaf2	0	2131640	2131640	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=MANIFEST-BOUND-NOT-AVAILABLE; UUID=-; segments=-; sections=-; signature=-; imports=-; rpaths=-; exports=-; undefined=-; function_starts=-; T0 original bytes NOT-AVAILABLE after external drift; range and hash are authoritative frozen manifest facts only
L4-REG-6B327B1EB6AC1CDA	BINUTILS-STRINGS	OURS	bin/riscv32-wch-elf-strings	6ea0784c3d96c0ad2d2fc4b1041ed4ba1cdc64ad0317f68e75ab995b5cb83cfc	0	1108152	1108152	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=MANIFEST-BOUND-NOT-AVAILABLE; UUID=-; segments=-; sections=-; signature=-; imports=-; rpaths=-; exports=-; undefined=-; function_starts=-; T0 original bytes NOT-AVAILABLE after external drift; range and hash are authoritative frozen manifest facts only
L4-REG-6D39BD205528048D	BINUTILS-BFD-PLUGINS	UPSTREAM-P2	lib/bfd-plugins/libdep.so	5242a0892468342200e38ca3c720ad9a7b4b20a7bd794f3815a51aa8382e751b	0	51576	51576	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=392585AE-1E2B-32CA-9F5A-46DD1421FBA9; segments=4; sections=8; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib; rpaths=-; exports=1; undefined=13; function_starts=PRESENT
L4-REG-70B210EECDA1B9A1	BINUTILS-GPROF	UPSTREAM-P2	bin/riscv32-wch-elf-gprof	14b5a18e2af28c43ed7b054ac62fa7dc8aec98c748578da26d5131cbbadffd30	0	1173064	1173064	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=6A474754-5E09-3313-BA60-4E90BA33CE75; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=962; undefined=120; function_starts=PRESENT
L4-REG-76090F8D6236CF2E	BINUTILS-LD	OURS	bin/riscv32-wch-elf-ld	76b47acebfd93513067f6a101d319d1d94549fe6ba257856c24e1938d3f7aaf2	0	2131640	2131640	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=MANIFEST-BOUND-NOT-AVAILABLE; UUID=-; segments=-; sections=-; signature=-; imports=-; rpaths=-; exports=-; undefined=-; function_starts=-; T0 original bytes NOT-AVAILABLE after external drift; range and hash are authoritative frozen manifest facts only
L4-REG-772EFC1778D17CAE	BINUTILS-ARCHIVE	UPSTREAM-MATCHED	riscv32-wch-elf/bin/ranlib	8aa0a2fa846bde59cfd61b7f80d562d9dc753c493409af020e48c86aea885d2f	0	1143880	1143880	0..EOF-WHOLE-FILE	UNRESOLVED	-	L4-STAT-MACHO-STRUCTURE	COMPLETE-TILING-UNRESOLVED	L4-044,L4-077,L4-078	whole-file conservative tiling; manifest_type=FILE; actual_status=PRESENT-HASH-VERIFIED; UUID=00D8E7AD-465D-3E6E-9BBE-D764D4C3DD0F; segments=5; sections=12; signature=PRESENT; imports=/usr/lib/libSystem.B.dylib;/usr/lib/libz.1.dylib; rpaths=-; exports=949; undefined=123; function_starts=PRESENT
